id,rs,statut,ville,latitude,longitude,redo_n,redo_pct,redo_tot,annee,ABL,ANN,BPG,REV,SLE,COE,LAP,ROB
340782036,HÔPITAL ST ELOI CHU MONTPELLIER,public,MONTPELLIER,43.62933329,3.861194617,525,37.8,1389,2020,23,1,45,6,154,221,7,1
340782036,HÔPITAL ST ELOI CHU MONTPELLIER,public,MONTPELLIER,43.62933329,3.861194617,525,37.8,1389,2021,26,0,47,3,194,265,7,2
340782036,HÔPITAL ST ELOI CHU MONTPELLIER,public,MONTPELLIER,43.62933329,3.861194617,525,37.8,1389,2022,25,1,39,16,238,311,7,1
340782036,HÔPITAL ST ELOI CHU MONTPELLIER,public,MONTPELLIER,43.62933329,3.861194617,525,37.8,1389,2023,30,0,52,16,206,297,7,0
340782036,HÔPITAL ST ELOI CHU MONTPELLIER,public,MONTPELLIER,43.62933329,3.861194617,525,37.8,1389,2024,19,2,53,13,176,253,6,4
350000121,CH PRIVÉ ST-GREGOIRE,private for profit,SAINT-GREGOIRE,48.14506959,-1.687054462,352,18.9,1865,2020,4,0,143,29,128,272,42,2
350000121,CH PRIVÉ ST-GREGOIRE,private for profit,SAINT-GREGOIRE,48.14506959,-1.687054462,352,18.9,1865,2021,4,5,201,36,185,380,57,0
350000121,CH PRIVÉ ST-GREGOIRE,private for profit,SAINT-GREGOIRE,48.14506959,-1.687054462,352,18.9,1865,2022,1,3,159,42,154,325,37,3
350000121,CH PRIVÉ ST-GREGOIRE,private for profit,SAINT-GREGOIRE,48.14506959,-1.687054462,352,18.9,1865,2023,3,3,163,39,166,323,39,16
350000121,CH PRIVÉ ST-GREGOIRE,private for profit,SAINT-GREGOIRE,48.14506959,-1.687054462,352,18.9,1865,2024,4,3,173,44,141,308,47,14
370000093,SAS NOUVELLE CLINIQUE DE TOURS +,private for profit,SAINT-CYR-SUR-LOIRE,47.43181071,0.6630948244,99,13.3,745,2020,3,0,30,2,88,120,0,3
370000093,SAS NOUVELLE CLINIQUE DE TOURS +,private for profit,SAINT-CYR-SUR-LOIRE,47.43181071,0.6630948244,99,13.3,745,2021,3,1,56,9,109,177,1,0
370000093,SAS NOUVELLE CLINIQUE DE TOURS +,private for profit,SAINT-CYR-SUR-LOIRE,47.43181071,0.6630948244,99,13.3,745,2022,5,0,52,6,88,148,1,2
370000093,SAS NOUVELLE CLINIQUE DE TOURS +,private for profit,SAINT-CYR-SUR-LOIRE,47.43181071,0.6630948244,99,13.3,745,2023,3,0,59,1,96,125,1,33
370000093,SAS NOUVELLE CLINIQUE DE TOURS +,private for profit,SAINT-CYR-SUR-LOIRE,47.43181071,0.6630948244,99,13.3,745,2024,4,0,66,1,63,110,0,24
380000067,HÔPITAL NORD - CHU38,public,LA TRONCHE,45.19723036,5.752717315,134,22.7,591,2020,8,0,50,4,25,72,6,10
380000067,HÔPITAL NORD - CHU38,public,LA TRONCHE,45.19723036,5.752717315,134,22.7,591,2021,8,0,57,3,48,99,4,13
380000067,HÔPITAL NORD - CHU38,public,LA TRONCHE,45.19723036,5.752717315,134,22.7,591,2022,10,0,50,3,55,98,2,20
380000067,HÔPITAL NORD - CHU38,public,LA TRONCHE,45.19723036,5.752717315,134,22.7,591,2023,7,0,44,2,67,102,2,28
380000067,HÔPITAL NORD - CHU38,public,LA TRONCHE,45.19723036,5.752717315,134,22.7,591,2024,15,0,48,5,67,95,3,37
380012658,GROUPEMENT HOSPITALIER MUTUALISTE DE GRENOBLE,private not-for-profit,GRENOBLE,45.18102747,5.710159171,55,16.7,330,2020,4,0,2,2,14,20,1,1
380012658,GROUPEMENT HOSPITALIER MUTUALISTE DE GRENOBLE,private not-for-profit,GRENOBLE,45.18102747,5.710159171,55,16.7,330,2021,3,0,8,2,70,82,1,0
380012658,GROUPEMENT HOSPITALIER MUTUALISTE DE GRENOBLE,private not-for-profit,GRENOBLE,45.18102747,5.710159171,55,16.7,330,2022,8,0,16,1,76,101,1,0
380012658,GROUPEMENT HOSPITALIER MUTUALISTE DE GRENOBLE,private not-for-profit,GRENOBLE,45.18102747,5.710159171,55,16.7,330,2023,4,0,22,0,46,72,1,0
380012658,GROUPEMENT HOSPITALIER MUTUALISTE DE GRENOBLE,private not-for-profit,GRENOBLE,45.18102747,5.710159171,55,16.7,330,2024,2,0,9,0,39,50,0,0
380780197,CLINIQUE SAINT VINCENT DE PAUL,private for profit,BOURGOIN-JALLIEU,45.59828434,5.245552648,52,13.8,378,2020,4,0,0,0,41,45,0,0
380780197,CLINIQUE SAINT VINCENT DE PAUL,private for profit,BOURGOIN-JALLIEU,45.59828434,5.245552648,52,13.8,378,2021,5,0,2,0,85,91,0,1
380780197,CLINIQUE SAINT VINCENT DE PAUL,private for profit,BOURGOIN-JALLIEU,45.59828434,5.245552648,52,13.8,378,2022,3,0,2,0,53,58,0,0
380780197,CLINIQUE SAINT VINCENT DE PAUL,private for profit,BOURGOIN-JALLIEU,45.59828434,5.245552648,52,13.8,378,2023,7,0,2,0,63,72,0,0
380780197,CLINIQUE SAINT VINCENT DE PAUL,private for profit,BOURGOIN-JALLIEU,45.59828434,5.245552648,52,13.8,378,2024,4,0,9,0,98,111,0,0
380785956,CLINIQUE DES CEDRES,private for profit,ECHIROLLES,45.14723736,5.723300851,304,24.1,1263,2020,21,0,40,1,34,92,2,2
380785956,CLINIQUE DES CEDRES,private for profit,ECHIROLLES,45.14723736,5.723300851,304,24.1,1263,2021,33,0,105,5,228,359,12,2
380785956,CLINIQUE DES CEDRES,private for profit,ECHIROLLES,45.14723736,5.723300851,304,24.1,1263,2022,18,0,69,11,184,242,10,30
380785956,CLINIQUE DES CEDRES,private for profit,ECHIROLLES,45.14723736,5.723300851,304,24.1,1263,2023,15,0,51,13,194,227,9,37
380785956,CLINIQUE DES CEDRES,private for profit,ECHIROLLES,45.14723736,5.723300851,304,24.1,1263,2024,19,1,25,11,183,218,8,13
400000105,CH DAX,public,DAX,43.71308911,-1.045252443,112,22.6,496,2020,5,0,48,1,5,59,0,0
400000105,CH DAX,public,DAX,43.71308911,-1.045252443,112,22.6,496,2021,7,0,77,5,12,94,4,3
400000105,CH DAX,public,DAX,43.71308911,-1.045252443,112,22.6,496,2022,6,0,85,3,9,82,4,17
400000105,CH DAX,public,DAX,43.71308911,-1.045252443,112,22.6,496,2023,4,0,83,6,9,75,2,25
400000105,CH DAX,public,DAX,43.71308911,-1.045252443,112,22.6,496,2024,5,0,115,5,6,98,5,28
410000020,CH BLOIS SIMONE VEIL,public,BLOIS,47.60007953,1.341904361,52,19.5,266,2020,6,0,5,1,27,40,2,1
410000020,CH BLOIS SIMONE VEIL,public,BLOIS,47.60007953,1.341904361,52,19.5,266,2021,2,0,10,0,44,54,2,0
410000020,CH BLOIS SIMONE VEIL,public,BLOIS,47.60007953,1.341904361,52,19.5,266,2022,2,0,10,0,37,55,1,1
410000020,CH BLOIS SIMONE VEIL,public,BLOIS,47.60007953,1.341904361,52,19.5,266,2023,3,0,20,0,42,64,1,0
410000020,CH BLOIS SIMONE VEIL,public,BLOIS,47.60007953,1.341904361,52,19.5,266,2024,2,0,13,2,28,42,3,0
420010050,CLINIQUE MUTUALISTE DE LA LOIRE,private not-for-profit,SAINT-ETIENNE,45.41458457,4.394066304,259,20.2,1282,2020,12,4,50,2,91,92,3,64
420010050,CLINIQUE MUTUALISTE DE LA LOIRE,private not-for-profit,SAINT-ETIENNE,45.41458457,4.394066304,259,20.2,1282,2021,23,1,89,8,208,289,1,39
420010050,CLINIQUE MUTUALISTE DE LA LOIRE,private not-for-profit,SAINT-ETIENNE,45.41458457,4.394066304,259,20.2,1282,2022,25,5,72,12,192,262,1,43
420010050,CLINIQUE MUTUALISTE DE LA LOIRE,private not-for-profit,SAINT-ETIENNE,45.41458457,4.394066304,259,20.2,1282,2023,17,3,70,8,146,193,0,51
420010050,CLINIQUE MUTUALISTE DE LA LOIRE,private not-for-profit,SAINT-ETIENNE,45.41458457,4.394066304,259,20.2,1282,2024,14,2,75,17,136,204,0,40
420011413,HÔPITAL PRIVÉ DE LA LOIRE,private for profit,SAINT-ETIENNE,45.42790237,4.41721789,324,31.4,1032,2020,22,7,35,6,48,117,1,0
420011413,HÔPITAL PRIVÉ DE LA LOIRE,private for profit,SAINT-ETIENNE,45.42790237,4.41721789,324,31.4,1032,2021,24,6,81,15,88,208,6,0
420011413,HÔPITAL PRIVÉ DE LA LOIRE,private for profit,SAINT-ETIENNE,45.42790237,4.41721789,324,31.4,1032,2022,17,10,97,13,90,223,4,0
420011413,HÔPITAL PRIVÉ DE LA LOIRE,private for profit,SAINT-ETIENNE,45.42790237,4.41721789,324,31.4,1032,2023,27,3,94,16,91,225,6,0
420011413,HÔPITAL PRIVÉ DE LA LOIRE,private for profit,SAINT-ETIENNE,45.42790237,4.41721789,324,31.4,1032,2024,24,4,90,15,109,240,2,0
420785354,HÔPITAL NORD - CHU42,public,SAINT-PRIEST-EN-JAREZ,45.47114625,4.374762443,89,26.8,332,2020,3,0,14,3,16,31,5,0
420785354,HÔPITAL NORD - CHU42,public,SAINT-PRIEST-EN-JAREZ,45.47114625,4.374762443,89,26.8,332,2021,11,1,19,4,39,72,2,0
420785354,HÔPITAL NORD - CHU42,public,SAINT-PRIEST-EN-JAREZ,45.47114625,4.374762443,89,26.8,332,2022,6,0,19,4,59,85,3,0
420785354,HÔPITAL NORD - CHU42,public,SAINT-PRIEST-EN-JAREZ,45.47114625,4.374762443,89,26.8,332,2023,2,0,16,2,43,62,1,0
420785354,HÔPITAL NORD - CHU42,public,SAINT-PRIEST-EN-JAREZ,45.47114625,4.374762443,89,26.8,332,2024,3,0,20,3,45,69,2,0
440000271,CHU DE NANTES SITE HOTEL DIEU HME,public,NANTES,47.21222041,-1.554556027,183,24.3,753,2020,4,0,48,6,55,99,6,10
440000271,CHU DE NANTES SITE HOTEL DIEU HME,public,NANTES,47.21222041,-1.554556027,183,24.3,753,2021,7,3,60,2,88,162,2,1
440000271,CHU DE NANTES SITE HOTEL DIEU HME,public,NANTES,47.21222041,-1.554556027,183,24.3,753,2022,2,1,103,1,72,180,1,0
440000271,CHU DE NANTES SITE HOTEL DIEU HME,public,NANTES,47.21222041,-1.554556027,183,24.3,753,2023,8,0,83,9,43,134,10,1
440000271,CHU DE NANTES SITE HOTEL DIEU HME,public,NANTES,47.21222041,-1.554556027,183,24.3,753,2024,3,0,76,6,62,145,2,0
440000412,CLINIQUE BRETECHE VIAUD,private for profit,NANTES,47.22644404,-1.546455668,99,11.3,879,2020,2,1,26,0,92,121,0,0
440000412,CLINIQUE BRETECHE VIAUD,private for profit,NANTES,47.22644404,-1.546455668,99,11.3,879,2021,3,1,56,4,135,196,4,0
440000412,CLINIQUE BRETECHE VIAUD,private for profit,NANTES,47.22644404,-1.546455668,99,11.3,879,2022,4,0,40,2,183,228,3,0
440000412,CLINIQUE BRETECHE VIAUD,private for profit,NANTES,47.22644404,-1.546455668,99,11.3,879,2023,5,0,28,2,133,167,1,0
440000412,CLINIQUE BRETECHE VIAUD,private for profit,NANTES,47.22644404,-1.546455668,99,11.3,879,2024,3,0,20,0,136,159,0,0
440029338,CLINIQUE MUTUALISTE JULES VERNE,private not-for-profit,NANTES,47.24880526,-1.520710514,94,12.7,740,2020,3,0,22,3,108,137,1,0
440029338,CLINIQUE MUTUALISTE JULES VERNE,private not-for-profit,NANTES,47.24880526,-1.520710514,94,12.7,740,2021,1,1,37,0,121,156,1,3
440029338,CLINIQUE MUTUALISTE JULES VERNE,private not-for-profit,NANTES,47.24880526,-1.520710514,94,12.7,740,2022,1,0,32,2,121,155,1,0
440029338,CLINIQUE MUTUALISTE JULES VERNE,private not-for-profit,NANTES,47.24880526,-1.520710514,94,12.7,740,2023,4,1,37,7,101,144,4,2
440029338,CLINIQUE MUTUALISTE JULES VERNE,private not-for-profit,NANTES,47.24880526,-1.520710514,94,12.7,740,2024,3,1,34,4,93,132,1,3
440033819,SANTÉ ATLANTIQUE,private for profit,SAINT-HERBLAIN,47.22682567,-1.612955886,71,10.0,713,2020,3,1,68,0,45,117,1,1
440033819,SANTÉ ATLANTIQUE,private for profit,SAINT-HERBLAIN,47.22682567,-1.612955886,71,10.0,713,2021,5,0,72,0,82,160,1,0
440033819,SANTÉ ATLANTIQUE,private for profit,SAINT-HERBLAIN,47.22682567,-1.612955886,71,10.0,713,2022,3,0,62,1,73,139,0,0
440033819,SANTÉ ATLANTIQUE,private for profit,SAINT-HERBLAIN,47.22682567,-1.612955886,71,10.0,713,2023,2,0,62,2,96,162,0,0
440033819,SANTÉ ATLANTIQUE,private for profit,SAINT-HERBLAIN,47.22682567,-1.612955886,71,10.0,713,2024,1,0,46,2,83,131,1,0
440050433,CLINIQUE MUTUALISTE DE L'ESTUAIRE,private not-for-profit,SAINT-NAZAIRE,47.26760154,-2.255203137,105,18.3,574,2020,4,0,22,2,60,81,2,6
440050433,CLINIQUE MUTUALISTE DE L'ESTUAIRE,private not-for-profit,SAINT-NAZAIRE,47.26760154,-2.255203137,105,18.3,574,2021,6,0,26,2,96,128,2,0
440050433,CLINIQUE MUTUALISTE DE L'ESTUAIRE,private not-for-profit,SAINT-NAZAIRE,47.26760154,-2.255203137,105,18.3,574,2022,3,0,22,6,98,125,6,0
440050433,CLINIQUE MUTUALISTE DE L'ESTUAIRE,private not-for-profit,SAINT-NAZAIRE,47.26760154,-2.255203137,105,18.3,574,2023,3,0,24,6,98,124,7,0
440050433,CLINIQUE MUTUALISTE DE L'ESTUAIRE,private not-for-profit,SAINT-NAZAIRE,47.26760154,-2.255203137,105,18.3,574,2024,2,1,19,6,65,80,6,7
450002613,CHR ORLÉANS - HÔPITAL DE LA SOURCE,public,ORLEANS,47.83810271,1.92461877,292,32.2,908,2020,10,0,70,23,40,52,19,73
450002613,CHR ORLÉANS - HÔPITAL DE LA SOURCE,public,ORLEANS,47.83810271,1.92461877,292,32.2,908,2021,20,1,91,18,42,64,19,89
450002613,CHR ORLÉANS - HÔPITAL DE LA SOURCE,public,ORLEANS,47.83810271,1.92461877,292,32.2,908,2022,19,0,105,18,57,74,13,112
450002613,CHR ORLÉANS - HÔPITAL DE LA SOURCE,public,ORLEANS,47.83810271,1.92461877,292,32.2,908,2023,17,0,119,13,52,72,10,119
450002613,CHR ORLÉANS - HÔPITAL DE LA SOURCE,public,ORLEANS,47.83810271,1.92461877,292,32.2,908,2024,13,0,113,24,42,107,17,68
470000027,CLINIQUE ESQUIROL - SAINT-HILAIRE,private for profit,AGEN,44.20312764,0.6163409417,43,16.3,264,2020,2,0,0,0,13,15,1,0
470000027,CLINIQUE ESQUIROL - SAINT-HILAIRE,private for profit,AGEN,44.20312764,0.6163409417,43,16.3,264,2021,2,0,14,4,14,32,2,0
470000027,CLINIQUE ESQUIROL - SAINT-HILAIRE,private for profit,AGEN,44.20312764,0.6163409417,43,16.3,264,2022,0,0,23,2,37,61,1,0
470000027,CLINIQUE ESQUIROL - SAINT-HILAIRE,private for profit,AGEN,44.20312764,0.6163409417,43,16.3,264,2023,2,0,22,0,47,71,0,0
470000027,CLINIQUE ESQUIROL - SAINT-HILAIRE,private for profit,AGEN,44.20312764,0.6163409417,43,16.3,264,2024,3,0,26,4,48,77,4,0
470016049,GCS POLE DE SANTÉ DU VILLENEUVOIS,private not-for-profit,VILLENEUVE-SUR-LOT,44.406843,0.746431,104,19.0,546,2020,5,0,18,13,63,86,12,1
470016049,GCS POLE DE SANTÉ DU VILLENEUVOIS,private not-for-profit,VILLENEUVE-SUR-LOT,44.406843,0.746431,104,19.0,546,2021,4,1,15,9,88,110,6,1
470016049,GCS POLE DE SANTÉ DU VILLENEUVOIS,private not-for-profit,VILLENEUVE-SUR-LOT,44.406843,0.746431,104,19.0,546,2022,3,3,26,3,63,97,3,0
470016049,GCS POLE DE SANTÉ DU VILLENEUVOIS,private not-for-profit,VILLENEUVE-SUR-LOT,44.406843,0.746431,104,19.0,546,2023,6,3,8,7,91,107,7,2
470016049,GCS POLE DE SANTÉ DU VILLENEUVOIS,private not-for-profit,VILLENEUVE-SUR-LOT,44.406843,0.746431,104,19.0,546,2024,4,6,5,12,87,103,10,1
490014909,CLINIQUE DE L'ANJOU,private for profit,ANGERS,47.44476603,-0.540079779,295,13.0,2276,2020,3,1,221,26,102,298,23,60
490014909,CLINIQUE DE L'ANJOU,private for profit,ANGERS,47.44476603,-0.540079779,295,13.0,2276,2021,8,1,309,28,125,372,21,107
490014909,CLINIQUE DE L'ANJOU,private for profit,ANGERS,47.44476603,-0.540079779,295,13.0,2276,2022,4,1,322,26,113,386,22,83
490014909,CLINIQUE DE L'ANJOU,private for profit,ANGERS,47.44476603,-0.540079779,295,13.0,2276,2023,11,1,273,27,130,357,17,83
490014909,CLINIQUE DE L'ANJOU,private for profit,ANGERS,47.44476603,-0.540079779,295,13.0,2276,2024,5,2,254,26,152,380,18,49
500000450,CH MEMORIAL - SAINT-LO,public,SAINT-LO,49.10669087,-1.108368593,32,10.9,294,2020,4,0,19,1,11,34,1,0
500000450,CH MEMORIAL - SAINT-LO,public,SAINT-LO,49.10669087,-1.108368593,32,10.9,294,2021,2,0,41,2,27,69,2,1
500000450,CH MEMORIAL - SAINT-LO,public,SAINT-LO,49.10669087,-1.108368593,32,10.9,294,2022,1,0,35,1,31,64,1,3
500000450,CH MEMORIAL - SAINT-LO,public,SAINT-LO,49.10669087,-1.108368593,32,10.9,294,2023,0,0,19,2,35,55,0,1
500000450,CH MEMORIAL - SAINT-LO,public,SAINT-LO,49.10669087,-1.108368593,32,10.9,294,2024,1,0,29,4,29,63,0,0
510002447,HÔPITAL ROBERT DEBRE CHU REIMS,public,REIMS,49.22658027,4.023876205,103,25.8,400,2020,10,0,24,1,9,44,0,1
510002447,HÔPITAL ROBERT DEBRE CHU REIMS,public,REIMS,49.22658027,4.023876205,103,25.8,400,2021,12,0,29,6,19,59,7,0
510002447,HÔPITAL ROBERT DEBRE CHU REIMS,public,REIMS,49.22658027,4.023876205,103,25.8,400,2022,5,0,36,1,33,62,2,11
510002447,HÔPITAL ROBERT DEBRE CHU REIMS,public,REIMS,49.22658027,4.023876205,103,25.8,400,2023,13,0,70,1,30,89,6,20
510002447,HÔPITAL ROBERT DEBRE CHU REIMS,public,REIMS,49.22658027,4.023876205,103,25.8,400,2024,4,0,56,3,36,86,2,11
510024979,POLYCLINIQUE DE BEZANNES,private for profit,-9999,-9999.0,-9999.0,346,28.1,1230,2020,28,30,43,6,117,218,6,0
510024979,POLYCLINIQUE DE BEZANNES,private for profit,-9999,-9999.0,-9999.0,346,28.1,1230,2021,16,38,61,7,142,256,8,0
510024979,POLYCLINIQUE DE BEZANNES,private for profit,-9999,-9999.0,-9999.0,346,28.1,1230,2022,24,11,56,9,155,246,9,0
510024979,POLYCLINIQUE DE BEZANNES,private for profit,-9999,-9999.0,-9999.0,346,28.1,1230,2023,26,5,91,5,134,254,6,1
510024979,POLYCLINIQUE DE BEZANNES,private for profit,-9999,-9999.0,-9999.0,346,28.1,1230,2024,45,0,103,1,77,225,1,0
540000478,CLINIQUE LOUIS PASTEUR,private for profit,ESSEY-LES-NANCY,48.70148612,6.217822934,78,23.2,336,2020,6,0,36,0,3,45,0,0
540000478,CLINIQUE LOUIS PASTEUR,private for profit,ESSEY-LES-NANCY,48.70148612,6.217822934,78,23.2,336,2021,11,0,52,1,2,65,1,0
540000478,CLINIQUE LOUIS PASTEUR,private for profit,ESSEY-LES-NANCY,48.70148612,6.217822934,78,23.2,336,2022,11,0,54,1,11,77,0,0
540000478,CLINIQUE LOUIS PASTEUR,private for profit,ESSEY-LES-NANCY,48.70148612,6.217822934,78,23.2,336,2023,9,0,48,0,14,71,0,0
540000478,CLINIQUE LOUIS PASTEUR,private for profit,ESSEY-LES-NANCY,48.70148612,6.217822934,78,23.2,336,2024,7,0,50,1,19,76,1,0
540001096,CH DE MT ST MARTIN,private not-for-profit,MONT-SAINT-MARTIN,49.53804743,5.779477598,38,13.3,285,2020,3,0,1,1,31,33,3,0
540001096,CH DE MT ST MARTIN,private not-for-profit,MONT-SAINT-MARTIN,49.53804743,5.779477598,38,13.3,285,2021,2,0,18,0,31,50,0,1
540001096,CH DE MT ST MARTIN,private not-for-profit,MONT-SAINT-MARTIN,49.53804743,5.779477598,38,13.3,285,2022,2,0,27,0,23,52,0,0
540001096,CH DE MT ST MARTIN,private not-for-profit,MONT-SAINT-MARTIN,49.53804743,5.779477598,38,13.3,285,2023,2,0,32,0,28,62,0,0
540001096,CH DE MT ST MARTIN,private not-for-profit,MONT-SAINT-MARTIN,49.53804743,5.779477598,38,13.3,285,2024,6,0,32,0,46,84,0,0
540002698,CHRU NANCY - HÔPITAUX DE BRABOIS,public,VANDOEUVRE-LES-NANCY,48.65027186,6.158682737,243,21.2,1145,2020,10,0,143,7,28,150,4,35
540002698,CHRU NANCY - HÔPITAUX DE BRABOIS,public,VANDOEUVRE-LES-NANCY,48.65027186,6.158682737,243,21.2,1145,2021,8,0,159,9,26,170,8,26
540002698,CHRU NANCY - HÔPITAUX DE BRABOIS,public,VANDOEUVRE-LES-NANCY,48.65027186,6.158682737,243,21.2,1145,2022,11,0,188,4,42,204,7,42
540002698,CHRU NANCY - HÔPITAUX DE BRABOIS,public,VANDOEUVRE-LES-NANCY,48.65027186,6.158682737,243,21.2,1145,2023,9,0,171,9,38,170,11,56
540002698,CHRU NANCY - HÔPITAUX DE BRABOIS,public,VANDOEUVRE-LES-NANCY,48.65027186,6.158682737,243,21.2,1145,2024,7,1,179,13,59,193,7,62
540026895,HÔPITAL PRIVÉ NANCY LORRAINE,private for profit,-9999,-9999.0,-9999.0,41,10.6,388,2022,1,0,33,2,10,44,2,0
540026895,HÔPITAL PRIVÉ NANCY LORRAINE,private for profit,-9999,-9999.0,-9999.0,41,10.6,388,2023,1,0,175,7,20,201,3,0
540026895,HÔPITAL PRIVÉ NANCY LORRAINE,private for profit,-9999,-9999.0,-9999.0,41,10.6,388,2024,3,0,112,7,16,115,6,17
560008799,CLINIQUE OCEANE,private for profit,VANNES,47.65826525,-2.760856294,122,15.0,815,2020,9,7,78,4,30,129,0,0
560008799,CLINIQUE OCEANE,private for profit,VANNES,47.65826525,-2.760856294,122,15.0,815,2021,7,6,112,11,62,193,5,0
560008799,CLINIQUE OCEANE,private for profit,VANNES,47.65826525,-2.760856294,122,15.0,815,2022,5,5,114,7,57,182,6,0
560008799,CLINIQUE OCEANE,private for profit,VANNES,47.65826525,-2.760856294,122,15.0,815,2023,6,6,104,10,49,173,3,0
560008799,CLINIQUE OCEANE,private for profit,VANNES,47.65826525,-2.760856294,122,15.0,815,2024,5,0,65,8,45,118,6,0
570000059,CH MARIE-MADELEINE DE FORBACH,public,FORBACH,49.18174215,6.91187689,104,19.4,535,2020,1,0,18,3,98,119,1,0
570000059,CH MARIE-MADELEINE DE FORBACH,public,FORBACH,49.18174215,6.91187689,104,19.4,535,2021,3,0,26,1,99,129,0,0
570000059,CH MARIE-MADELEINE DE FORBACH,public,FORBACH,49.18174215,6.91187689,104,19.4,535,2022,3,0,10,1,106,119,0,1
570000059,CH MARIE-MADELEINE DE FORBACH,public,FORBACH,49.18174215,6.91187689,104,19.4,535,2023,1,0,11,2,84,96,2,0
570000059,CH MARIE-MADELEINE DE FORBACH,public,FORBACH,49.18174215,6.91187689,104,19.4,535,2024,2,0,10,1,55,68,0,0
570000083,CLINIQUE SAINT NABOR,private for profit,SAINT-AVOLD,49.11778316,6.721995235,54,9.0,598,2020,6,0,2,0,87,95,0,0
570000083,CLINIQUE SAINT NABOR,private for profit,SAINT-AVOLD,49.11778316,6.721995235,54,9.0,598,2021,3,0,6,2,149,157,3,0
570000083,CLINIQUE SAINT NABOR,private for profit,SAINT-AVOLD,49.11778316,6.721995235,54,9.0,598,2022,1,0,9,1,116,127,0,0
570000083,CLINIQUE SAINT NABOR,private for profit,SAINT-AVOLD,49.11778316,6.721995235,54,9.0,598,2023,5,0,7,0,102,114,0,0
570000083,CLINIQUE SAINT NABOR,private for profit,SAINT-AVOLD,49.11778316,6.721995235,54,9.0,598,2024,2,0,3,0,97,102,0,0
570000646,HÔPITAL CLINIQUE CLAUDE BERNARD,private for profit,METZ,49.11482447,6.211003849,143,34.5,414,2020,22,0,0,0,27,49,0,0
570000646,HÔPITAL CLINIQUE CLAUDE BERNARD,private for profit,METZ,49.11482447,6.211003849,143,34.5,414,2021,25,0,1,0,60,86,0,0
570000646,HÔPITAL CLINIQUE CLAUDE BERNARD,private for profit,METZ,49.11482447,6.211003849,143,34.5,414,2022,27,0,10,0,47,84,0,0
570000646,HÔPITAL CLINIQUE CLAUDE BERNARD,private for profit,METZ,49.11482447,6.211003849,143,34.5,414,2023,19,0,46,0,52,112,0,5
570000646,HÔPITAL CLINIQUE CLAUDE BERNARD,private for profit,METZ,49.11482447,6.211003849,143,34.5,414,2024,11,0,35,0,32,76,0,2
570026252,HÔPITAL ROBERT SCHUMAN,private not-for-profit,VANTOUX,49.12317051,6.240354186,110,31.2,352,2020,7,0,35,1,4,44,3,0
570026252,HÔPITAL ROBERT SCHUMAN,private not-for-profit,VANTOUX,49.12317051,6.240354186,110,31.2,352,2021,11,0,48,2,6,65,2,0
570026252,HÔPITAL ROBERT SCHUMAN,private not-for-profit,VANTOUX,49.12317051,6.240354186,110,31.2,352,2022,10,0,53,0,10,72,1,0
570026252,HÔPITAL ROBERT SCHUMAN,private not-for-profit,VANTOUX,49.12317051,6.240354186,110,31.2,352,2023,19,0,67,0,6,92,1,0
570026252,HÔPITAL ROBERT SCHUMAN,private not-for-profit,VANTOUX,49.12317051,6.240354186,110,31.2,352,2024,7,0,53,1,11,68,3,1
570026682,HÔPITAL DE MERCY - CHR METZ THIONVILLE,public,ARS-LAQUENEXY,49.08430308,6.242431877,93,32.6,285,2020,8,0,17,0,5,28,1,1
570026682,HÔPITAL DE MERCY - CHR METZ THIONVILLE,public,ARS-LAQUENEXY,49.08430308,6.242431877,93,32.6,285,2021,13,0,34,2,5,52,2,0
570026682,HÔPITAL DE MERCY - CHR METZ THIONVILLE,public,ARS-LAQUENEXY,49.08430308,6.242431877,93,32.6,285,2022,12,0,57,3,16,85,3,0
570026682,HÔPITAL DE MERCY - CHR METZ THIONVILLE,public,ARS-LAQUENEXY,49.08430308,6.242431877,93,32.6,285,2023,5,0,40,0,9,53,0,4
570026682,HÔPITAL DE MERCY - CHR METZ THIONVILLE,public,ARS-LAQUENEXY,49.08430308,6.242431877,93,32.6,285,2024,8,0,38,1,8,47,1,8
590000592,CH DENAIN,public,DENAIN,50.32836138,3.39586647,75,18.4,407,2020,6,0,3,2,36,44,2,1
590000592,CH DENAIN,public,DENAIN,50.32836138,3.39586647,75,18.4,407,2021,4,0,0,2,117,118,4,2
590000592,CH DENAIN,public,DENAIN,50.32836138,3.39586647,75,18.4,407,2022,5,1,3,0,74,82,0,1
590000592,CH DENAIN,public,DENAIN,50.32836138,3.39586647,75,18.4,407,2023,7,0,7,3,75,82,7,3
590000592,CH DENAIN,public,DENAIN,50.32836138,3.39586647,75,18.4,407,2024,2,0,0,1,57,60,0,1
590000618,CH VALENCIENNES,public,VALENCIENNES,50.36147061,3.495828764,89,16.1,553,2020,2,1,45,3,33,75,4,5
590000618,CH VALENCIENNES,public,VALENCIENNES,50.36147061,3.495828764,89,16.1,553,2021,1,1,71,4,52,124,5,0
590000618,CH VALENCIENNES,public,VALENCIENNES,50.36147061,3.495828764,89,16.1,553,2022,4,0,53,2,59,103,0,15
590000618,CH VALENCIENNES,public,VALENCIENNES,50.36147061,3.495828764,89,16.1,553,2023,4,0,47,4,62,87,4,26
590000618,CH VALENCIENNES,public,VALENCIENNES,50.36147061,3.495828764,89,16.1,553,2024,3,0,40,3,59,82,1,22
