"codeGeo","lib_com","NB_pts","PCT_pts","PCT_CUM_pts","finessGeoDP","rs"
"54330","VEZELISE",1,11.1,99.9,"680000494","CLINIQUE DIACONAT ROOSEVELT"
"54340","POMPEY",3,75,75,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"54340","POMPEY",1,25,100,"540000486","POLYCLINIQUE DE GENTILLY"
"54350","MONT-SAINT-MARTIN",20,83.3,83.3,"540001096","CH DE MT ST MARTIN"
"54350","MONT-SAINT-MARTIN",2,8.3,91.6,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"54350","MONT-SAINT-MARTIN",1,4.2,95.8,"540026895","HÃ”PITAL PRIVÃ‰ NANCY LORRAINE"
"54350","MONT-SAINT-MARTIN",1,4.2,100,"570000349","HÃ”PITAL BEL AIR DE THIONVILLE - CHR"
"54360","BLAINVILLE-SUR-L'EAU",12,50,50,"540000478","NOUVELLE CLINIQUE LOUIS PASTEUR"
"54360","BLAINVILLE-SUR-L'EAU",5,20.8,70.8,"540000486","POLYCLINIQUE DE GENTILLY"
"54360","BLAINVILLE-SUR-L'EAU",5,20.8,91.6,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"54360","BLAINVILLE-SUR-L'EAU",2,8.3,99.9,"540026895","HÃ”PITAL PRIVÃ‰ NANCY LORRAINE"
"54370","EINVILLE AU JARD",7,36.8,36.8,"540000478","NOUVELLE CLINIQUE LOUIS PASTEUR"
"54370","EINVILLE AU JARD",6,31.6,68.4,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"54370","EINVILLE AU JARD",3,15.8,84.2,"540000486","POLYCLINIQUE DE GENTILLY"
"54370","EINVILLE AU JARD",3,15.8,100,"540026895","HÃ”PITAL PRIVÃ‰ NANCY LORRAINE"
"54380","DIEULOUARD",10,50,50,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"54380","DIEULOUARD",3,15,65,"540000486","POLYCLINIQUE DE GENTILLY"
"54380","DIEULOUARD",3,15,80,"540026895","HÃ”PITAL PRIVÃ‰ NANCY LORRAINE"
"54380","DIEULOUARD",2,10,90,"570026682","HÃ”PITAL DE MERCY - CHR METZ THIONVILLE"
"54380","DIEULOUARD",1,5,95,"540000478","NOUVELLE CLINIQUE LOUIS PASTEUR"
"54380","DIEULOUARD",1,5,100,"670000165","CH SAINTE-CATHERINE DE SAVERNE"
"54385","DOMEVRE EN HAYE",3,60,60,"540026895","HÃ”PITAL PRIVÃ‰ NANCY LORRAINE"
"54385","DOMEVRE EN HAYE",1,20,80,"540000478","NOUVELLE CLINIQUE LOUIS PASTEUR"
"54385","DOMEVRE EN HAYE",1,20,100,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"54390","FROUARD",3,42.9,42.9,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"54390","FROUARD",2,28.6,71.5,"540026895","HÃ”PITAL PRIVÃ‰ NANCY LORRAINE"
"54390","FROUARD",1,14.3,85.8,"540000478","NOUVELLE CLINIQUE LOUIS PASTEUR"
"54390","FROUARD",1,14.3,100.1,"540000486","POLYCLINIQUE DE GENTILLY"
"54400","LONGWY",27,65.9,65.9,"540001096","CH DE MT ST MARTIN"
"54400","LONGWY",9,22,87.9,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"54400","LONGWY",1,2.4,90.3,"540026895","HÃ”PITAL PRIVÃ‰ NANCY LORRAINE"
"54400","LONGWY",1,2.4,92.7,"570000349","HÃ”PITAL BEL AIR DE THIONVILLE - CHR"
"54400","LONGWY",1,2.4,95.1,"570000646","HÃ”PITAL CLINIQUE CLAUDE BERNARD"
"54400","LONGWY",1,2.4,97.5,"570026682","HÃ”PITAL DE MERCY - CHR METZ THIONVILLE"
"54400","LONGWY",1,2.4,99.9,"670018068","CLINIQUE RHENA GCS"
"54410","LANEUVEVILLE-DEVANT-NANCY",6,37.5,37.5,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"54410","LANEUVEVILLE-DEVANT-NANCY",4,25,62.5,"540000478","NOUVELLE CLINIQUE LOUIS PASTEUR"
"54410","LANEUVEVILLE-DEVANT-NANCY",2,12.5,75,"540000486","POLYCLINIQUE DE GENTILLY"
"54410","LANEUVEVILLE-DEVANT-NANCY",2,12.5,87.5,"540026895","HÃ”PITAL PRIVÃ‰ NANCY LORRAINE"
"54410","LANEUVEVILLE-DEVANT-NANCY",2,12.5,100,"670000025","HÃ”PITAL CIVIL / NOUVEL HÃ”PITAL CIVIL"
"54420","SAULXURES-LÈS-NANCY",3,37.5,37.5,"540026895","HÃ”PITAL PRIVÃ‰ NANCY LORRAINE"
"54420","SAULXURES-LÈS-NANCY",2,25,62.5,"540000486","POLYCLINIQUE DE GENTILLY"
"54420","SAULXURES-LÈS-NANCY",2,25,87.5,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"54420","SAULXURES-LÈS-NANCY",1,12.5,100,"540000478","NOUVELLE CLINIQUE LOUIS PASTEUR"
"54425","PULNOY",2,33.3,33.3,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"54425","PULNOY",2,33.3,66.6,"540026895","HÃ”PITAL PRIVÃ‰ NANCY LORRAINE"
"54425","PULNOY",1,16.7,83.3,"540000478","NOUVELLE CLINIQUE LOUIS PASTEUR"
"54425","PULNOY",1,16.7,100,"540000486","POLYCLINIQUE DE GENTILLY"
"54430","REHON",9,81.8,81.8,"540001096","CH DE MT ST MARTIN"
"54430","REHON",1,9.1,90.9,"540000486","POLYCLINIQUE DE GENTILLY"
"54430","REHON",1,9.1,100,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"54440","HERSERANGE",16,88.9,88.9,"540001096","CH DE MT ST MARTIN"
"54440","HERSERANGE",1,5.6,94.5,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"54440","HERSERANGE",1,5.6,100.1,"570000349","HÃ”PITAL BEL AIR DE THIONVILLE - CHR"
"54450","BLAMONT",10,45.5,45.5,"540000478","NOUVELLE CLINIQUE LOUIS PASTEUR"
"54450","BLAMONT",5,22.7,68.2,"540026895","HÃ”PITAL PRIVÃ‰ NANCY LORRAINE"
"54450","BLAMONT",4,18.2,86.4,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"54450","BLAMONT",1,4.5,90.9,"540000486","POLYCLINIQUE DE GENTILLY"
"54450","BLAMONT",1,4.5,95.4,"670780386","CLINIQUE SAINTE ODILE HAGUENAU"
"54450","BLAMONT",1,4.5,99.9,"670783273","HÃ”PITAL DE HAUTEPIERRE"
"54460","LIVERDUN",8,36.4,36.4,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"54460","LIVERDUN",7,31.8,68.2,"540026895","HÃ”PITAL PRIVÃ‰ NANCY LORRAINE"
"54460","LIVERDUN",6,27.3,95.5,"540000478","NOUVELLE CLINIQUE LOUIS PASTEUR"
"54460","LIVERDUN",1,4.5,100,"750300360","HÃ”PITAL PRIVÃ‰ DES PEUPLIERS"
"54470","THIAUCOURT REGNIEVILLE",3,42.9,42.9,"540026895","HÃ”PITAL PRIVÃ‰ NANCY LORRAINE"
"54470","THIAUCOURT REGNIEVILLE",2,28.6,71.5,"570026682","HÃ”PITAL DE MERCY - CHR METZ THIONVILLE"
"54470","THIAUCOURT REGNIEVILLE",1,14.3,85.8,"540000486","POLYCLINIQUE DE GENTILLY"
"54470","THIAUCOURT REGNIEVILLE",1,14.3,100.1,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"54480","CIREY SUR VEZOUZE",3,42.9,42.9,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"54480","CIREY SUR VEZOUZE",2,28.6,71.5,"670000165","CH SAINTE-CATHERINE DE SAVERNE"
"54480","CIREY SUR VEZOUZE",1,14.3,85.8,"540026895","HÃ”PITAL PRIVÃ‰ NANCY LORRAINE"
"54480","CIREY SUR VEZOUZE",1,14.3,100.1,"570000646","HÃ”PITAL CLINIQUE CLAUDE BERNARD"
"54490","PIENNES",6,35.3,35.3,"540001096","CH DE MT ST MARTIN"
"54490","PIENNES",2,11.8,47.1,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"54490","PIENNES",2,11.8,58.9,"570000646","HÃ”PITAL CLINIQUE CLAUDE BERNARD"
"54490","PIENNES",2,11.8,70.7,"570026682","HÃ”PITAL DE MERCY - CHR METZ THIONVILLE"
"54490","PIENNES",1,5.9,76.6,"570000349","HÃ”PITAL BEL AIR DE THIONVILLE - CHR"
"54490","PIENNES",1,5.9,82.5,"570000356","CLINIQUE CHIRURGICALE AMBROISE PARE"
"54490","PIENNES",1,5.9,88.4,"690023239","CLINIQUE DU PARC"
"54490","PIENNES",1,5.9,94.3,"750300766","CLINIQUE BIZET"
"54490","PIENNES",1,5.9,100.2,"780300208","CLINIQUE SAINT LOUIS"
"54500","VANDOEUVRE LES NANCY",19,41.3,41.3,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"54500","VANDOEUVRE LES NANCY",14,30.4,71.7,"540026895","HÃ”PITAL PRIVÃ‰ NANCY LORRAINE"
"54500","VANDOEUVRE LES NANCY",7,15.2,86.9,"540000486","POLYCLINIQUE DE GENTILLY"
"54500","VANDOEUVRE LES NANCY",5,10.9,97.8,"540000478","NOUVELLE CLINIQUE LOUIS PASTEUR"
"54500","VANDOEUVRE LES NANCY",1,2.2,100,"920029550","CENTRE MÃ‰DICO-CHIRURGICAL AMBROISE PARE HARTMANN SITE 48 TER"
"54510","TOMBLAINE",11,33.3,33.3,"540026895","HÃ”PITAL PRIVÃ‰ NANCY LORRAINE"
"54510","TOMBLAINE",8,24.2,57.5,"540000478","NOUVELLE CLINIQUE LOUIS PASTEUR"
"54510","TOMBLAINE",8,24.2,81.7,"540000486","POLYCLINIQUE DE GENTILLY"
"54510","TOMBLAINE",6,18.2,99.9,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"54520","LAXOU",7,41.2,41.2,"540026895","HÃ”PITAL PRIVÃ‰ NANCY LORRAINE"
"54520","LAXOU",5,29.4,70.6,"540000486","POLYCLINIQUE DE GENTILLY"
"54520","LAXOU",3,17.6,88.2,"540000478","NOUVELLE CLINIQUE LOUIS PASTEUR"
"54520","LAXOU",2,11.8,100,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"54540","BADONVILLER",3,50,50,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"54540","BADONVILLER",1,16.7,66.7,"540000478","NOUVELLE CLINIQUE LOUIS PASTEUR"
"54540","BADONVILLER",1,16.7,83.4,"540000486","POLYCLINIQUE DE GENTILLY"
"54540","BADONVILLER",1,16.7,100.1,"540026895","HÃ”PITAL PRIVÃ‰ NANCY LORRAINE"
"54560","AUDUN LE ROMAN",6,40,40,"540001096","CH DE MT ST MARTIN"
"54560","AUDUN LE ROMAN",3,20,60,"570000349","HÃ”PITAL BEL AIR DE THIONVILLE - CHR"
"54560","AUDUN LE ROMAN",3,20,80,"570000646","HÃ”PITAL CLINIQUE CLAUDE BERNARD"
"54560","AUDUN LE ROMAN",2,13.3,93.3,"540000486","POLYCLINIQUE DE GENTILLY"
"54560","AUDUN LE ROMAN",1,6.7,100,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"54570","FOUG",3,50,50,"540026895","HÃ”PITAL PRIVÃ‰ NANCY LORRAINE"
"54570","FOUG",1,16.7,66.7,"540000478","NOUVELLE CLINIQUE LOUIS PASTEUR"
"54570","FOUG",1,16.7,83.4,"540000486","POLYCLINIQUE DE GENTILLY"
"54570","FOUG",1,16.7,100.1,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"54580","AUBOUÉ",3,30,30,"570026252","HÃ”PITAL ROBERT SCHUMAN"
"54580","AUBOUÉ",1,10,40,"540000478","NOUVELLE CLINIQUE LOUIS PASTEUR"
"54580","AUBOUÉ",1,10,50,"540026895","HÃ”PITAL PRIVÃ‰ NANCY LORRAINE"
"54580","AUBOUÉ",1,10,60,"570000083","CLINIQUE SAINT NABOR"
"54580","AUBOUÉ",1,10,70,"570000349","HÃ”PITAL BEL AIR DE THIONVILLE - CHR"
"54580","AUBOUÉ",1,10,80,"570000646","HÃ”PITAL CLINIQUE CLAUDE BERNARD"
"54580","AUBOUÉ",1,10,90,"570026682","HÃ”PITAL DE MERCY - CHR METZ THIONVILLE"
"54580","AUBOUÉ",1,10,100,"590008041","POLYCLINIQUE VAUBAN"
"54590","HUSSIGNY-GODBRANGE",5,71.4,71.4,"540001096","CH DE MT ST MARTIN"
"54590","HUSSIGNY-GODBRANGE",1,14.3,85.7,"570000646","HÃ”PITAL CLINIQUE CLAUDE BERNARD"
"54590","HUSSIGNY-GODBRANGE",1,14.3,100,"750300766","CLINIQUE BIZET"
"54600","VILLERS-LÈS-NANCY",8,47.1,47.1,"540000486","POLYCLINIQUE DE GENTILLY"
"54600","VILLERS-LÈS-NANCY",4,23.5,70.6,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"54600","VILLERS-LÈS-NANCY",4,23.5,94.1,"540026895","HÃ”PITAL PRIVÃ‰ NANCY LORRAINE"
"54600","VILLERS-LÈS-NANCY",1,5.9,100,"540000478","NOUVELLE CLINIQUE LOUIS PASTEUR"
"54620","PIERREPONT",8,72.7,72.7,"540001096","CH DE MT ST MARTIN"
"54620","PIERREPONT",2,18.2,90.9,"540000486","POLYCLINIQUE DE GENTILLY"
"54620","PIERREPONT",1,9.1,100,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"54630","RICHARDMENIL",2,33.3,33.3,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"54630","RICHARDMENIL",2,33.3,66.6,"540026895","HÃ”PITAL PRIVÃ‰ NANCY LORRAINE"
"54630","RICHARDMENIL",1,16.7,83.3,"540000486","POLYCLINIQUE DE GENTILLY"
"54630","RICHARDMENIL",1,16.7,100,"570000646","HÃ”PITAL CLINIQUE CLAUDE BERNARD"
"54640","TUCQUEGNIEUX",3,33.3,33.3,"570000349","HÃ”PITAL BEL AIR DE THIONVILLE - CHR"
"54640","TUCQUEGNIEUX",3,33.3,66.6,"570026252","HÃ”PITAL ROBERT SCHUMAN"
"54640","TUCQUEGNIEUX",2,22.2,88.8,"570026682","HÃ”PITAL DE MERCY - CHR METZ THIONVILLE"
"54640","TUCQUEGNIEUX",1,11.1,99.9,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"54650","SAULNES",5,83.3,83.3,"540001096","CH DE MT ST MARTIN"
"54650","SAULNES",1,16.7,100,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"54660","MOUTIERS",1,16.7,16.7,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"54660","MOUTIERS",1,16.7,33.4,"570000083","CLINIQUE SAINT NABOR"
"54660","MOUTIERS",1,16.7,50.1,"570000349","HÃ”PITAL BEL AIR DE THIONVILLE - CHR"
"54660","MOUTIERS",1,16.7,66.8,"570000356","CLINIQUE CHIRURGICALE AMBROISE PARE"
"54660","MOUTIERS",1,16.7,83.5,"570026252","HÃ”PITAL ROBERT SCHUMAN"
"54660","MOUTIERS",1,16.7,100.2,"570026682","HÃ”PITAL DE MERCY - CHR METZ THIONVILLE"
"54670","CUSTINES",9,56.2,56.2,"540026895","HÃ”PITAL PRIVÃ‰ NANCY LORRAINE"
"54670","CUSTINES",3,18.8,75,"540000486","POLYCLINIQUE DE GENTILLY"
"54670","CUSTINES",1,6.2,81.2,"540000478","NOUVELLE CLINIQUE LOUIS PASTEUR"
"54670","CUSTINES",1,6.2,87.4,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"54670","CUSTINES",1,6.2,93.6,"570000083","CLINIQUE SAINT NABOR"
"54670","CUSTINES",1,6.2,99.8,"670780378","CLINIQUE SAINT-FRANCOIS HAGUENAU"
"54680","CRUSNES",3,60,60,"540001096","CH DE MT ST MARTIN"
"54680","CRUSNES",2,40,100,"570000646","HÃ”PITAL CLINIQUE CLAUDE BERNARD"
"54690","LAY ST CHRISTOPHE",3,75,75,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"54690","LAY ST CHRISTOPHE",1,25,100,"540000486","POLYCLINIQUE DE GENTILLY"
"54700","PONT A MOUSSON",43,56.6,56.6,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"54700","PONT A MOUSSON",9,11.8,68.4,"540000486","POLYCLINIQUE DE GENTILLY"
"54700","PONT A MOUSSON",9,11.8,80.2,"540026895","HÃ”PITAL PRIVÃ‰ NANCY LORRAINE"
"54700","PONT A MOUSSON",6,7.9,88.1,"540000478","NOUVELLE CLINIQUE LOUIS PASTEUR"
"54700","PONT A MOUSSON",3,3.9,92,"570000646","HÃ”PITAL CLINIQUE CLAUDE BERNARD"
"54700","PONT A MOUSSON",3,3.9,95.9,"570026682","HÃ”PITAL DE MERCY - CHR METZ THIONVILLE"
"54700","PONT A MOUSSON",1,1.3,97.2,"570000083","CLINIQUE SAINT NABOR"
"54700","PONT A MOUSSON",1,1.3,98.5,"570026252","HÃ”PITAL ROBERT SCHUMAN"
"54700","PONT A MOUSSON",1,1.3,99.8,"670780170","CLINIQUE DE L'ORANGERIE STRASB."
"54710","LUDRES",7,58.3,58.3,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"54710","LUDRES",3,25,83.3,"540026895","HÃ”PITAL PRIVÃ‰ NANCY LORRAINE"
"54710","LUDRES",2,16.7,100,"540000478","NOUVELLE CLINIQUE LOUIS PASTEUR"
"54720","LEXY",5,55.6,55.6,"540001096","CH DE MT ST MARTIN"
"54720","LEXY",2,22.2,77.8,"570026252","HÃ”PITAL ROBERT SCHUMAN"
"54720","LEXY",1,11.1,88.9,"080010473","GCS TERRIT ARDEN NORD SITE CH CHARLEVI"
"54720","LEXY",1,11.1,100,"540000478","NOUVELLE CLINIQUE LOUIS PASTEUR"
"54730","GORCY",6,85.7,85.7,"540001096","CH DE MT ST MARTIN"
"54730","GORCY",1,14.3,100,"570000646","HÃ”PITAL CLINIQUE CLAUDE BERNARD"
"54740","BENNEY",2,50,50,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"54740","BENNEY",1,25,75,"540000478","NOUVELLE CLINIQUE LOUIS PASTEUR"
"54740","BENNEY",1,25,100,"540026895","HÃ”PITAL PRIVÃ‰ NANCY LORRAINE"
"54750","TRIEUX",4,40,40,"540001096","CH DE MT ST MARTIN"
"54750","TRIEUX",2,20,60,"570026682","HÃ”PITAL DE MERCY - CHR METZ THIONVILLE"
"54750","TRIEUX",1,10,70,"540000478","NOUVELLE CLINIQUE LOUIS PASTEUR"
"54750","TRIEUX",1,10,80,"570000349","HÃ”PITAL BEL AIR DE THIONVILLE - CHR"
"54750","TRIEUX",1,10,90,"570000356","CLINIQUE CHIRURGICALE AMBROISE PARE"
"54750","TRIEUX",1,10,100,"570000646","HÃ”PITAL CLINIQUE CLAUDE BERNARD"
"54760","FAULX",5,41.7,41.7,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"54760","FAULX",4,33.3,75,"540000478","NOUVELLE CLINIQUE LOUIS PASTEUR"
"54760","FAULX",2,16.7,91.7,"540000486","POLYCLINIQUE DE GENTILLY"
"54760","FAULX",1,8.3,100,"570000349","HÃ”PITAL BEL AIR DE THIONVILLE - CHR"
"54770","BOUXIERES AUX CHENES",2,40,40,"540000478","NOUVELLE CLINIQUE LOUIS PASTEUR"
"54770","BOUXIERES AUX CHENES",2,40,80,"540000486","POLYCLINIQUE DE GENTILLY"
"54770","BOUXIERES AUX CHENES",1,20,100,"540026895","HÃ”PITAL PRIVÃ‰ NANCY LORRAINE"
"54780","GIRAUMONT",1,50,50,"540026895","HÃ”PITAL PRIVÃ‰ NANCY LORRAINE"
"54780","GIRAUMONT",1,50,100,"570026252","HÃ”PITAL ROBERT SCHUMAN"
"54800","JARNY",9,18.8,18.8,"570026252","HÃ”PITAL ROBERT SCHUMAN"
"54800","JARNY",9,18.8,37.6,"570026682","HÃ”PITAL DE MERCY - CHR METZ THIONVILLE"
"54800","JARNY",8,16.7,54.3,"570000646","HÃ”PITAL CLINIQUE CLAUDE BERNARD"
"54800","JARNY",5,10.4,64.7,"540000486","POLYCLINIQUE DE GENTILLY"
"54800","JARNY",5,10.4,75.1,"570000349","HÃ”PITAL BEL AIR DE THIONVILLE - CHR"
"54800","JARNY",3,6.2,81.3,"080010473","GCS TERRIT ARDEN NORD SITE CH CHARLEVI"
"54800","JARNY",3,6.2,87.5,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"54800","JARNY",2,4.2,91.7,"540026895","HÃ”PITAL PRIVÃ‰ NANCY LORRAINE"
"54800","JARNY",2,4.2,95.9,"570000083","CLINIQUE SAINT NABOR"
"54800","JARNY",1,2.1,98,"570000356","CLINIQUE CHIRURGICALE AMBROISE PARE"
"54800","JARNY",1,2.1,100.1,"850000118","CLINIQUE SAINT CHARLES"
"54810","LONGLAVILLE",3,100,100,"540001096","CH DE MT ST MARTIN"
"54820","MARBACHE",3,75,75,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"54820","MARBACHE",1,25,100,"540000478","NOUVELLE CLINIQUE LOUIS PASTEUR"
"54840","GONDREVILLE",3,50,50,"540026895","HÃ”PITAL PRIVÃ‰ NANCY LORRAINE"
"54840","GONDREVILLE",2,33.3,83.3,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"54840","GONDREVILLE",1,16.7,100,"540000486","POLYCLINIQUE DE GENTILLY"
"54850","MESSEIN",4,44.4,44.4,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"54850","MESSEIN",3,33.3,77.7,"540026895","HÃ”PITAL PRIVÃ‰ NANCY LORRAINE"
"54850","MESSEIN",2,22.2,99.9,"540000486","POLYCLINIQUE DE GENTILLY"
"54860","HAUCOURT-MOULAINE",7,63.6,63.6,"540001096","CH DE MT ST MARTIN"
"54860","HAUCOURT-MOULAINE",3,27.3,90.9,"570000646","HÃ”PITAL CLINIQUE CLAUDE BERNARD"
"54860","HAUCOURT-MOULAINE",1,9.1,100,"570026252","HÃ”PITAL ROBERT SCHUMAN"
"54870","UGNY",5,100,100,"540001096","CH DE MT ST MARTIN"
"54880","THIL",1,100,100,"540001096","CH DE MT ST MARTIN"
"54890","CHAMBLEY-BUSSIÈRES",2,33.3,33.3,"570000646","HÃ”PITAL CLINIQUE CLAUDE BERNARD"
"54890","CHAMBLEY-BUSSIÈRES",2,33.3,66.6,"570026252","HÃ”PITAL ROBERT SCHUMAN"
"54890","CHAMBLEY-BUSSIÈRES",1,16.7,83.3,"570000349","HÃ”PITAL BEL AIR DE THIONVILLE - CHR"
"54890","CHAMBLEY-BUSSIÈRES",1,16.7,100,"570026682","HÃ”PITAL DE MERCY - CHR METZ THIONVILLE"
"54920","VILLERS-LA-MONTAGNE",13,86.7,86.7,"540001096","CH DE MT ST MARTIN"
"54920","VILLERS-LA-MONTAGNE",1,6.7,93.4,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"54920","VILLERS-LA-MONTAGNE",1,6.7,100.1,"570026682","HÃ”PITAL DE MERCY - CHR METZ THIONVILLE"
"54940","BELLEVILLE",2,40,40,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"54940","BELLEVILLE",2,40,80,"570026252","HÃ”PITAL ROBERT SCHUMAN"
"54940","BELLEVILLE",1,20,100,"540000486","POLYCLINIQUE DE GENTILLY"
"54950","ST CLEMENT",2,66.7,66.7,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"54950","ST CLEMENT",1,33.3,100,"540000478","NOUVELLE CLINIQUE LOUIS PASTEUR"
"54960","MERCY LE BAS",1,33.3,33.3,"080010473","GCS TERRIT ARDEN NORD SITE CH CHARLEVI"
"54960","MERCY LE BAS",1,33.3,66.6,"540001096","CH DE MT ST MARTIN"
"54960","MERCY LE BAS",1,33.3,99.9,"570026682","HÃ”PITAL DE MERCY - CHR METZ THIONVILLE"
"54980","BATILLY",3,37.5,37.5,"570026682","HÃ”PITAL DE MERCY - CHR METZ THIONVILLE"
"54980","BATILLY",2,25,62.5,"570026252","HÃ”PITAL ROBERT SCHUMAN"
"54980","BATILLY",1,12.5,75,"540000478","NOUVELLE CLINIQUE LOUIS PASTEUR"
"54980","BATILLY",1,12.5,87.5,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"54980","BATILLY",1,12.5,100,"570000646","HÃ”PITAL CLINIQUE CLAUDE BERNARD"
"54C01","MONT BONVILLERS",2,50,50,"540001096","CH DE MT ST MARTIN"
"54C01","MONT BONVILLERS",1,25,75,"570000083","CLINIQUE SAINT NABOR"
"54C01","MONT BONVILLERS",1,25,100,"750300881","CLINIQUE DU TROCADERO"
"54C02","AZERAILLES",6,66.7,66.7,"540000478","NOUVELLE CLINIQUE LOUIS PASTEUR"
"54C02","AZERAILLES",2,22.2,88.9,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"54C02","AZERAILLES",1,11.1,100,"540000486","POLYCLINIQUE DE GENTILLY"
"54C03","GERBEVILLER",5,62.5,62.5,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"54C03","GERBEVILLER",3,37.5,100,"540000478","NOUVELLE CLINIQUE LOUIS PASTEUR"
"54C04","TANTONVILLE",2,66.7,66.7,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"54C04","TANTONVILLE",1,33.3,100,"540000478","NOUVELLE CLINIQUE LOUIS PASTEUR"
"54C05","NOMENY",4,33.3,33.3,"540000478","NOUVELLE CLINIQUE LOUIS PASTEUR"
"54C05","NOMENY",4,33.3,66.6,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"54C05","NOMENY",3,25,91.6,"540000486","POLYCLINIQUE DE GENTILLY"
"54C05","NOMENY",1,8.3,99.9,"570000646","HÃ”PITAL CLINIQUE CLAUDE BERNARD"
"54C06","PAGNY SUR MOSELLE",5,38.5,38.5,"570026682","HÃ”PITAL DE MERCY - CHR METZ THIONVILLE"
"54C06","PAGNY SUR MOSELLE",3,23.1,61.6,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"54C06","PAGNY SUR MOSELLE",2,15.4,77,"570000083","CLINIQUE SAINT NABOR"
"54C06","PAGNY SUR MOSELLE",2,15.4,92.4,"570000646","HÃ”PITAL CLINIQUE CLAUDE BERNARD"
"54C06","PAGNY SUR MOSELLE",1,7.7,100.1,"540026895","HÃ”PITAL PRIVÃ‰ NANCY LORRAINE"
"54C07","PULLIGNY",4,30.8,30.8,"540000486","POLYCLINIQUE DE GENTILLY"
"54C07","PULLIGNY",4,30.8,61.6,"540026895","HÃ”PITAL PRIVÃ‰ NANCY LORRAINE"
"54C07","PULLIGNY",3,23.1,84.7,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"54C07","PULLIGNY",1,7.7,92.4,"540000478","NOUVELLE CLINIQUE LOUIS PASTEUR"
"54C07","PULLIGNY",1,7.7,100.1,"570026682","HÃ”PITAL DE MERCY - CHR METZ THIONVILLE"
"54C08","PONT ST VINCENT",3,42.9,42.9,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"54C08","PONT ST VINCENT",2,28.6,71.5,"540000478","NOUVELLE CLINIQUE LOUIS PASTEUR"
"54C08","PONT ST VINCENT",1,14.3,85.8,"540000486","POLYCLINIQUE DE GENTILLY"
